ticker,current_price,mean_final_price,median_final_price,5th_percentile,25th_percentile,75th_percentile,95th_percentile,probability_gain,probability_50pct_drawdown,probability_100pct_gain
ADA-USD,0.16169999539852142,0.09534047100290134,0.061388658577301566,0.01337114615901342,0.03337545235272153,0.11535126652958012,0.28636608673590896,0.1527,0.6104,0.0387
BTC-USD,62035.96875,58200.97104257597,52290.88104073105,24197.803843888803,38328.997903582414,71714.25023557273,112135.64192767332,0.3537,0.1302,0.0311
DOGE-USD,0.08456999808549881,0.06296500999851695,0.04231012745015292,0.009517567652414127,0.023328986600600853,0.07715987424937079,0.18012331197982048,0.219,0.4998,0.059
ETH-USD,1617.9000244140625,1065.143621927537,828.1505218736223,266.31184669935897,515.7833929802753,1334.3506253115995,2631.423291534465,0.1716,0.4879,0.0256
LINK-USD,7.688000202178955,5.187799879225213,3.5157616458007213,0.8254820879179442,1.9363419748258748,6.384814816868357,15.043619852413569,0.1853,0.5386,0.0477
LTC-USD,42.029998779296875,30.204726619920308,22.99383615407134,6.969407301272634,14.13231571378138,37.75703238064958,77.47045095789925,0.2069,0.4501,0.0386
SOL-USD,64.70999908447266,40.65906472838877,29.48473227782069,7.849716573025092,17.195043988353778,50.68527372370046,108.93368304493269,0.1644,0.5474,0.0328
XLM-USD,0.2099049985408783,0.3050814098258146,0.19666954063741043,0.04154067035481142,0.1044845031607925,0.37002079523570125,0.9245081211634414,0.4719,0.2511,0.2082
XRP-USD,1.1253999471664429,1.674162750067471,1.1846894392355556,0.3070087199998484,0.6871842248258088,2.065285289685243,4.599469811530951,0.5276,0.1778,0.2192
